Readings,Temperature,Pressure,Flow1,Flow2,VRR12,VRR22,VRR23,VRR33,VRS01,VRS03,VRS21,VRS31,VRS02,VRI01,VRI02,VRI03
9891,76.75724831,16.3084274,4309.715575,13370.22815,19.06201661,0.05766073013,0.05053103797,0.1116665308,0.03396619739,0.04754137042,0.2321230608,0.2845796797,0.3348364057,1.760692598,0.003339033818,0.004995972897
9892,248.2499125,16.55652131,4461.595908,13846.11544,19.06276686,0.05898244476,0.04992370219,0.1133794652,0.03407427784,0.04797531459,0.2312899255,0.2953001578,0.2118078067,1.761799439,0.003202491339,0.004993727688
9893,73.11037469,8.679763346,4306.485767,13681.92481,19.06244298,0.05855158165,0.04933646857,0.1120681786,0.03403698793,0.0497018127,0.2313619205,0.2609321523,0.2350571331,1.766417988,0.003133561742,0.004993420968
9894,159.0458561,11.06393633,4382.593451,13158.56243,19.0617382,0.05833665992,0.04999541716,0.113225595,0.03391812523,0.04917944063,0.2336618211,0.3867550651,0.2508467274,1.770234594,0.003002159294,0.004999877955
9895,199.406832,13.46571388,4418.338645,13535.69441,19.06111097,0.05867121604,0.04944846699,0.111420651,0.03400377702,0.04764755045,0.230695652,0.3752403099,0.09418680432,1.765420137,0.003110774775,0.004994573102
9896,110.0063894,3.859766464,4339.162261,13715.55817,19.0607824,0.05920485912,0.05045144044,0.1118982684,0.03404462652,0.0505236156,0.2327157678,0.2767105613,0.3049403857,1.761223301,0.003080235103,0.004999145329
9897,244.6663275,11.17111844,4458.422151,12788.66493,19.06189733,0.05762494684,0.0484307677,0.1130524514,0.0338341165,0.05277676155,0.2313090913,0.3411251934,0.1502724795,1.770083533,0.003024592722,0.004995463619
9898,113.1954983,8.657695221,4341.986655,12239.54249,19.06118496,0.05906778011,0.05042035977,0.1115412424,0.03370940335,0.05331150917,0.2324705504,0.3799135316,0.107620144,1.76457336,0.003191769481,0.00499940015
9899,104.9772769,4.091646821,4334.70829,12888.09333,19.06159779,0.05806609783,0.05122773909,0.1133350173,0.03385669804,0.05031330442,0.2325087691,0.3875936911,0.2619221325,1.77252881,0.003052186641,0.004993691337
9900,203.7154449,7.336669187,4422.154514,12438.94067,19.06086463,0.05862723958,0.05099024459,0.1116044056,0.03375468938,0.05046915641,0.2309326912,0.2719429299,0.2372868484,1.760669672,0.003137901399,0.004993653633
9901,277.2395668,10.37180446,4487.270233,12239.67786,19.06253612,0.05905914567,0.04938825121,0.1130020665,0.03370943409,0.05413180703,0.2322437171,0.3465599922,0.3164904339,1.768361969,0.003175573922,0.004994194267
9902,214.4386926,11.04128397,4431.651424,12135.08272,19.06167611,0.05785857843,0.05165781646,0.1117030224,0.03368567912,0.04826804199,0.2318331588,0.2718707002,0.3627827284,1.770536591,0.003261152882,0.004996666017
9903,114.0740987,10.87433891,4342.764777,12996.91965,19.06182362,0.05910538167,0.05058754403,0.1119876366,0.03388141397,0.05506253381,0.2330329267,0.3577825764,0.3978034619,1.7609823,0.00333959898,0.004997198331
9904,271.067896,15.26432477,4481.80437,12758.89674,19.06094091,0.05885916195,0.04971698554,0.1115299838,0.03382735574,0.05304391424,0.234100738,0.3141247241,0.3052802003,1.763558295,0.003146696842,0.004994070487
9905,151.2161311,10.1168254,4375.659153,12331.17447,19.0623887,0.05848090043,0.04878037413,0.1132858082,0.03373021421,0.05257726578,0.2311973097,0.2840655072,0.155327483,1.768041133,0.003286219459,0.004997856888
9906,73.64751098,1.055053927,4306.961475,13603.65615,19.06168225,0.0576365615,0.05142562397,0.1120159325,0.03401921205,0.05442176342,0.2316412728,0.3799406167,0.2782272853,1.772015876,0.003033339068,0.004996527493
9907,116.870839,6.956542626,4345.241675,12002.16671,19.0620019,0.05922771191,0.05112445006,0.1136630573,0.03365549209,0.04859139703,0.2314615509,0.2456476945,0.3752239877,1.772950261,0.003044210424,0.004999259979
9908,269.5616937,7.907445808,4480.470421,13022.29113,19.06189139,0.05853677503,0.04782778128,0.1132514466,0.03388717617,0.04907185894,0.2335270064,0.2472676054,0.3715073257,1.761717803,0.003057715697,0.004998405906
9909,261.0460247,4.776577373,4472.928625,12565.22918,19.06181874,0.05801626253,0.05189810376,0.1123424845,0.03378337121,0.05308877976,0.2306270289,0.3048785558,0.2557353302,1.76915839,0.003174297915,0.004998023686
9910,196.6660042,4.583267388,4415.911265,12611.1965,19.06197087,0.05762835352,0.0484501119,0.1124033243,0.03379381101,0.05472043915,0.2305898261,0.3080214176,0.2730443149,1.760897038,0.003244520735,0.004997988999
9911,191.7940365,9.722118733,4411.596468,13302.1341,19.06102882,0.0593677535,0.05153903349,0.1115261849,0.03395073231,0.05153849643,0.232665451,0.2577612812,0.1465863624,1.762655945,0.003045930136,0.004997921005
9912,66.0317121,8.934555771,4300.216638,12913.3991,19.06234269,0.05776713515,0.05168274029,0.1114005743,0.03386244532,0.05228622109,0.2313021776,0.3048097465,0.08236737057,1.767131129,0.003014028052,0.004997736021
9913,94.29262358,6.03178181,4325.245561,13246.1462,19.06100318,0.05800357283,0.05177962461,0.1119472489,0.0339380167,0.05514280011,0.2343890031,0.2929606333,0.3921901842,1.769412921,0.003079858774,0.004995732392
9914,114.01626,9.145790596,4342.713553,12776.09181,19.06198687,0.05828895108,0.05173899174,0.1116389274,0.03383126097,0.05387790478,0.2305601944,0.3930054851,0.1009593156,1.763458166,0.003120156367,0.004998272484
9915,251.5709078,1.614196506,4464.537106,12556.25777,19.0613717,0.05918958939,0.04885278951,0.1124456292,0.03378133368,0.04757143945,0.2314224952,0.2637553363,0.3683127265,1.772821219,0.003097233881,0.004996769709
9916,152.8828275,4.839956698,4377.135242,12293.22145,19.06214461,0.05787063053,0.0518777657,0.1130007921,0.03372159457,0.04844665665,0.2348781056,0.3279138498,0.2222150633,1.764933906,0.003337969271,0.005000004102
9917,137.2576719,8.216982431,4363.297018,13033.25888,19.06197096,0.05855829092,0.05193278106,0.1125857688,0.0338896671,0.04696940973,0.2340523131,0.2500058799,0.2029688653,1.770696121,0.003008715297,0.004995577372
9918,124.6079254,9.338671983,4352.093929,13037.15223,19.06144521,0.05896127486,0.05205817316,0.1112335703,0.03389055133,0.05247746685,0.2333150114,0.3838919161,0.1655390021,1.766604149,0.003026212611,0.004998663112
9919,132.4151197,7.055435999,4359.008273,13100.27992,19.06102463,0.05917854968,0.05210259429,0.1111777316,0.03390488849,0.05132692064,0.2337061235,0.3934038037,0.3206059249,1.770984906,0.003259375318,0.004994357812
9920,161.997379,8.535995643,4385.207431,12936.49498,19.06123544,0.05816705316,0.0513786309,0.1112886649,0.03386769071,0.05018145179,0.235028663,0.3393166596,0.3656113841,1.766309406,0.003220241748,5.00E-03
9921,109.0202028,6.637707801,4338.288857,13281.76837,19.06167383,0.05860776548,0.04884378296,0.1134998197,0.03394610697,0.05076206405,0.232541338,0.3076919972,0.3612226102,1.765242144,0.003266288794,0.004998370628
9922,193.2977238,2.566045598,4412.92819,12765.76294,19.06118275,0.0578701519,0.04943952714,0.1132130767,0.03382891514,0.04989238524,0.2318563928,0.2641507136,0.3876212825,1.762313122,0.003005078646,4.99E-03
9923,213.5625476,14.68641928,4430.875477,12410.94016,19.06081592,0.05818609583,0.05176746049,0.1117339077,0.03374833008,0.05155237584,0.2346577338,0.2654545426,0.2349887517,1.767170471,0.003201171721,0.004996796719
9924,219.8346749,5.958044404,4436.430309,12076.09269,19.0617887,0.05872973027,0.04795817267,0.1134114967,0.03367228168,0.04882601802,0.2347265912,0.3702326364,0.3619902263,1.772261017,0.003226461937,0.004995218448
9925,145.2714693,9.707869966,4370.394338,13797.0238,19.06261134,0.05932381439,0.04871980932,0.1133604033,0.03406312847,0.05052880427,0.2329860195,0.2886592185,0.3683304532,1.767363861,0.003228894064,4.99E-03
9926,280.7749652,9.807415672,4490.401315,12101.7141,19.06164683,0.05875380609,0.04916714346,0.1112614575,0.03367810065,0.05096198431,0.233170462,0.2855672577,0.1983006275,1.768804569,0.003028169826,0.004995459106
9927,120.5544027,10.48819346,4348.503977,12583.75675,19.06167527,0.05945877026,0.05125076535,0.1122481609,0.03378757907,0.04792300574,0.2343879501,0.300400189,0.3820758775,1.770336535,0.003117464855,0.004994447621
9928,233.9214343,10.07654981,4448.906071,12124.79116,19.06150989,0.05774433391,0.04924276272,0.1127403502,0.03368334176,0.05224713636,0.2345437138,0.2846310565,0.1596355092,1.766463373,0.003292821674,0.004995229699
9929,153.4700168,11.78723787,4377.655279,12189.09296,19.06274568,0.05763859637,0.05081556816,0.1112216751,0.03369794557,0.05471470755,0.2308140974,0.3490897289,0.3447188403,1.761982604,0.00310907205,0.004999496593
9930,255.6012965,11.99906275,4468.10657,13915.63372,19.06082426,0.05760984694,0.04980611871,0.1115483685,0.03409006639,0.04725933891,0.2337914626,0.359309516,0.3147610564,1.763171149,0.003056389908,0.004998699028
9931,149.3707472,6.91062882,4374.024812,13059.6855,19.06233549,0.05800479213,0.05194424184,0.1131410489,0.03389566894,0.05052850156,0.2344822728,0.2512442667,0.08445873426,1.768497457,0.003065225471,0.004995676636
9932,224.7839716,3.173404542,4440.813591,13709.83988,19.06149396,0.05797199203,0.05126417697,0.1124223156,0.03404332782,0.04943704239,0.2340057666,0.3719399309,0.3075056628,1.76252663,0.003324866314,0.00499461103
9933,143.4547731,0.5103157991,4368.785404,13233.9994,19.06196159,0.05823525678,0.04877577548,0.1122998539,0.03393525799,0.05242639396,0.2322175815,0.3685475165,0.1852070054,1.765254176,0.003135369737,0.004996600345
9934,262.8817624,6.801113369,4474.554423,13530.39309,19.06184244,0.05854335269,0.05149498494,0.1122040814,0.03400257302,0.05235330488,0.2343160177,0.3621064459,0.1375205992,1.766442655,0.00318674753,0.004994595769
9935,234.4283963,14.37892434,4449.355055,12182.5845,19.06181393,0.05932311086,0.05150774857,0.1119380665,0.03369646741,0.05488272296,0.2339297515,0.360257908,0.1544560405,1.764995865,0.003137269576,0.004993967826
9936,163.4011258,14.52610752,4386.450641,12814.19075,19.06134488,0.05790526976,0.05143384257,0.1128440435,0.03383991376,0.05366705099,0.2344030569,0.3911238707,0.1157457972,1.772257027,0.003122279876,0.004999751333
9937,155.8143168,13.39497175,4379.731479,13950.92665,19.06255058,0.05923742963,0.05034180002,0.1129828974,0.03409808189,0.04869674887,0.2312012134,0.256977515,0.3968931343,1.770087989,0.003173164522,0.004998675616
9938,149.5850786,9.1159754,4374.214632,12057.96693,19.06110156,0.05883201909,0.05011953568,0.1116421645,0.03366816508,0.05439512078,0.2347821641,0.3504844269,0.2539415596,1.772188204,0.003270087535,0.004994213985
9939,165.3840673,11.4765709,4388.206809,12255.84887,19.06112168,0.05929903048,0.04812094355,0.1119700801,0.03371310675,0.04938879122,0.232129881,0.3054153599,0.3265696066,1.768040047,0.003155163945,0.004993805722
9940,151.2409946,11.29954723,4375.681173,12063.34177,19.06222546,0.05864877637,0.05153360379,0.1129489772,0.03366938578,0.04945738435,0.2321336708,0.2865588852,0.334629756,1.770462048,0.003176701886,0.004998142678
9941,82.1253604,13.49755201,4314.469776,12449.38072,19.06102619,0.05939151111,0.05207719232,0.1131908215,0.03375706045,0.04712347826,0.2340709973,0.3802693383,0.1583040799,1.768035796,0.003236206854,0.004997675667
9942,164.7168245,2.267672731,4387.615874,12272.87489,19.06231872,0.0582781539,0.04810031104,0.112386223,0.03371697359,0.04767394311,0.2341233362,0.3331616173,0.1812155478,1.772777756,0.003111981097,0.004996750416
9943,202.0717856,2.911961808,4420.698828,13520.87805,19.0607662,0.05855082027,0.04855934493,0.1132002789,0.03400041202,0.04817239024,0.2341235178,0.3121589588,0.3116478901,1.763101612,0.003277247914,0.004997501985
9944,134.2711563,11.67405381,4360.652048,12094.21092,19.06157716,0.05792934042,0.05092822713,0.1135338973,0.03367639658,0.05423788259,0.233854486,0.3114345481,0.1233565039,1.772001681,0.003070370726,5.00E-03
9945,157.1586913,5.906313751,4380.922107,12420.25454,19.06102042,0.05895540921,0.05025876938,0.1119993651,0.0337504455,0.05381808491,0.2304216832,0.3203322057,0.1806853924,1.764396469,0.003340069522,0.00499619374
9946,88.48413967,10.48934876,4320.101349,13948.84243,19.06175495,0.05836778247,0.05099895168,0.1134652008,0.03409760854,0.05363538874,0.2311458307,0.3699439136,0.3318810958,1.768394254,0.003203898268,0.00499577779
9947,172.9405895,13.78366708,4394.899148,12537.44011,19.0610642,0.05852454249,0.04799200357,0.1131261789,0.03377705994,0.04732788544,0.2332881709,0.3605389079,0.355404703,1.772173518,0.003136634672,0.004993867636
9948,131.4907973,4.360967359,4358.189658,12771.61827,19.0615345,0.05847698331,0.05176915912,0.1123683109,0.03383024497,0.05148826063,0.2304927957,0.2610633899,0.2298404349,1.762695025,0.003213458596,0.004998120441
9949,69.44573932,14.39368081,4303.240228,12121.0728,19.06264544,0.0590109695,0.04983757165,0.1113457052,0.03368249727,0.05095592183,0.233811215,0.2669541546,0.2755981365,1.767824102,0.003157423631,0.004999736724
9950,264.5125692,15.781527,4475.998727,12411.5824,19.06130547,0.05861919292,0.04822210899,0.1133165859,0.03374847594,0.05103000495,0.2339859204,0.2717933406,0.2458127003,1.772525559,0.003264149761,0.004999622588
9951,113.0432504,7.619243014,4341.851819,13686.83006,19.0609991,0.05829801391,0.05207906438,0.1123402806,0.03403810197,0.05050839029,0.2345327228,0.3930755665,0.3820515226,1.767887977,0.003167063992,0.004997904742
9952,219.3998545,5.489256669,4436.045215,13233.80493,19.06259785,0.0590112993,0.05022670351,0.1123889031,0.03393521383,0.05484681391,0.2308708699,0.2866525302,0.3429712901,1.761291053,0.00328418978,0.004996006778
9953,100.4781223,2.715247786,4330.72367,13465.788,19.06262111,0.05793859287,0.04994225339,0.1113739538,0.03398790033,0.04819437103,0.2327019788,0.3079075581,0.1496074498,1.772673371,0.003123131257,0.004997909019
9954,284.7128562,13.45937806,4493.888859,12280.91007,19.06106717,0.0580290196,0.04841853663,0.1119698935,0.03371879849,0.05008048,0.230447146,0.2639740985,0.1724270215,1.764159955,0.003124891614,0.004994170088
9955,178.7337719,13.39663955,4400.029808,13970.81844,19.06077882,0.05894828952,0.04989798381,0.111091134,0.03410259959,0.0505151138,0.231356227,0.2957146383,0.1264442289,1.761179723,0.003142194796,0.004999324398
9956,266.0837577,11.44684593,4477.390231,13342.85261,19.06149834,0.05821619393,0.05166896441,0.1119257024,0.03395998003,0.0511026649,0.2319302859,0.3569479625,0.08803878394,1.77241543,0.003333985799,0.004998761672
9957,229.0273943,3.802629077,4444.571726,13783.42378,19.06228141,0.05845857959,0.05105647992,0.1125272507,0.03406003972,0.04991756692,0.2335236938,0.2753274372,0.3760449349,1.770783859,0.003247761465,0.004999704677
9958,177.5018251,5.609920378,4398.93875,12488.73583,19.06175788,0.05834917401,0.05123390411,0.1135039795,0.03376599853,0.05295308912,0.2319700432,0.3843955088,0.2884319899,1.76863815,0.003071832618,0.004995879967
9959,202.2262586,0.9437892897,4420.835635,13231.94908,19.0617361,0.05857905841,0.05180145105,0.113138735,0.03393479234,0.05163306069,0.2304493045,0.3682758829,0.258868485,1.767814651,0.003326416521,0.004994325267
9960,144.2712133,2.853086261,4369.508474,12849.38507,19.06207068,0.05934058719,0.04879210657,0.1123097892,0.03384790686,0.04925832095,0.232450305,0.3891009804,0.1118359799,1.765029524,0.003035990955,0.004993783499
9961,184.0258806,6.576946485,4404.716698,12771.93672,19.06102538,0.0593981299,0.0503797194,0.1112088549,0.03383031729,0.04698279932,0.2349512042,0.3638088183,0.1281316667,1.764144462,0.003142562074,0.004998928161
9962,244.8514715,14.82752733,4458.586122,13796.99526,19.06217059,0.05879847165,0.05171787399,0.1121666128,0.03406312198,0.04730610886,0.2326066279,0.3796449576,0.2164750163,1.760974072,0.003317393462,0.004995712194
9963,127.2812327,11.04388569,4354.46151,13688.08861,19.06187658,0.05905692943,0.04913067735,0.1134911984,0.03403838781,0.04987232915,0.2323926635,0.3578465853,0.3966619435,1.764724153,0.003001215184,0.004995046765
9964,131.5521969,5.538512942,4358.244036,13089.97556,19.06243398,0.05765906314,0.04944738879,0.1117607093,0.03390254823,0.04926563891,0.2323554639,0.2418314475,0.1234602986,1.765769767,0.003011112942,0.004993043889
9965,144.0157494,13.69859152,4369.282225,13597.31428,19.06234971,0.05885139787,0.05036645452,0.1119493457,0.03401777173,0.0516441355,0.2337320625,0.2504980662,0.2229219236,1.770925749,0.003241590797,0.004998146262
9966,262.615488,4.105462865,4474.318601,12191.61651,19.06075224,0.05795794172,0.05189149228,0.1132350625,0.03369851871,0.0515276463,0.2308589098,0.2741251331,0.2983569404,1.773595363,0.003282918343,0.004996307694
9967,86.75562375,15.06151995,4318.570511,12686.62142,19.06162978,0.05829745787,0.04782605223,0.1133331804,0.03381094103,0.04946551436,0.2345602362,0.3947149666,0.3894081705,1.76819456,0.003161928346,0.004995907513
9968,112.2275467,4.917469603,4341.129401,13080.30678,19.06131573,0.05918188685,0.05164110966,0.1121609194,0.03390035232,0.04991257007,0.2319859387,0.3860489003,0.1169394674,1.765972125,0.003029598579,0.004998218004
9969,133.8161305,10.38105035,4360.24906,12888.69029,19.06078808,0.05810811134,0.05095815729,0.1131192094,0.03385683361,0.05477656084,0.2338784703,0.369471131,0.1640394278,1.772509208,0.003318265962,0.004994177019
9970,144.7730924,13.40438096,4369.952957,12196.76097,19.06237687,0.0585680784,0.04850721973,0.1130309333,0.03369968708,0.05002307153,0.2345443439,0.2963332688,0.3347341312,1.766423458,0.00334750845,0.004997174145
9971,229.0850107,0.6434812823,4444.622753,13223.93456,19.06211005,0.05828379893,0.05186122749,0.1130366463,0.03393297213,0.04777910756,0.2322246669,0.296206437,0.2271382073,1.769854828,0.003352051645,0.004994338237
9972,264.9416412,14.59947534,4476.378729,13288.02787,19.06168075,0.05936450328,0.05007276062,0.1115557258,0.03394752859,0.05490293153,0.2322486365,0.3718580119,0.2278573939,1.760748908,0.003093339818,0.004997019935
9973,77.45475401,16.39849247,4310.333312,13160.1158,19.06116126,0.05824027642,0.04914418977,0.1135676931,0.03391847803,0.05527827436,0.2333212695,0.2710858446,0.1437131374,1.767468382,0.00314430095,0.004998126404
9974,83.43910452,10.81095758,4315.633277,12868.29388,19.06132258,0.05798375958,0.05167455185,0.1112226925,0.03385220131,0.04738171481,0.2307962979,0.3134128651,0.2419347086,1.767169649,0.003276019128,0.004998060488
9975,69.04207191,6.353531372,4302.882725,13355.33503,19.06181582,0.05808991305,0.05118418769,0.1132764118,0.03396281496,0.05058041492,0.2307358857,0.2836245317,0.1638675284,1.766840957,0.003047455884,0.004999734826
9976,109.2300274,12.16093792,4338.474685,12381.417,19.06122803,0.05890951669,0.05047068454,0.112961061,0.03374162497,0.0475526817,0.2349469763,0.2970606265,0.341563312,1.768355981,0.003216289774,0.004993318912
9977,71.69421966,15.26911366,4305.231567,13811.74552,19.06122572,0.05841327981,0.05114308077,0.1117465749,0.03406647197,0.05497652627,0.2331000861,0.248334333,0.3920095032,1.765589104,0.003332102683,0.004998513822
9978,171.1173334,8.275679472,4393.284404,13972.64528,19.06226287,0.05895225097,0.04954083145,0.113101137,0.03410301449,0.05516982105,0.2346047674,0.3153301454,0.2617646819,1.769021288,0.003247245519,0.004998733146
9979,120.4744199,3.094397133,4348.433141,13886.47809,19.06123834,0.05772607533,0.05071413372,0.1135662734,0.03408344475,0.05331256364,0.2343144611,0.3325080468,0.3257212295,1.761161526,0.003303047433,0.004998259703
9980,272.489568,7.91402167,4483.063456,12640.41292,19.06072441,0.05916055115,0.04895018456,0.1122170174,0.03380044646,0.05127377501,0.2317027414,0.3135691681,0.2024198344,1.768004296,0.003017829665,0.004993225298
9981,226.6326995,1.292892359,4442.450894,12156.17571,19.06165262,0.05810718308,0.05041256037,0.1129736972,0.03369046962,0.05215233604,0.2305858386,0.3413550991,0.08042876762,1.763339549,0.003341798666,0.004998193561
9982,175.5842817,15.20864428,4397.240501,12026.07419,19.06116556,0.05757838351,0.04953103646,0.1118350099,0.0336609218,0.04734758886,0.2334772694,0.2507834405,0.163250657,1.763749672,0.003061778394,0.00499574801
9983,83.33014364,8.54625751,4315.536777,13429.92355,19.06248088,0.05900050342,0.05100960505,0.1113921277,0.03397975502,0.05265407829,0.231484627,0.3271173477,0.3485582554,1.761787906,0.003038287765,0.00499320321
9984,184.8913116,4.309525734,4405.483156,13799.18265,19.06203588,0.05818629722,0.04930188431,0.1114690288,0.03406361877,0.05436563475,0.2348603247,0.3725505824,0.1037899313,1.769433186,0.00335112962,0.004998280092
9985,215.4465531,6.780086742,4432.544023,13260.60815,19.06098664,0.05757024087,0.04868926689,0.1119119557,0.0339413012,0.0499290044,0.2338685944,0.3151817562,0.1026425419,1.766659672,0.00312247777,0.004998338437
9986,202.3382412,15.9146015,4420.934811,12541.50892,19.06234162,0.0578731087,0.04967320756,0.1122300118,0.03377798402,0.05389832696,0.2329240298,0.3865928089,0.1887028853,1.771645121,0.003355423328,0.004994787489
9987,160.0590176,10.93943955,4383.490745,12381.06173,19.06188333,0.05924479303,0.0490870221,0.1111757525,0.03374154428,0.0497276948,0.2324154785,0.3712368847,0.1964664379,1.764710335,0.003008358294,0.00499525108
9988,90.68298765,12.78762217,4322.048732,13964.46441,19.06095395,0.0588280226,0.04974312327,0.1132174163,0.0341011565,0.0477972888,0.233631576,0.3784531974,0.2678759744,1.76993252,0.003160294141,0.004994567129
9989,249.2778333,2.003275817,4462.506274,12820.15768,19.06190815,0.05797546333,0.04927796623,0.1118853926,0.03384126893,0.05226625233,0.2306974842,0.2656801031,0.27462995,1.762597723,0.003077383233,0.004996453021
9990,121.8050662,4.464747602,4349.611611,13241.70608,19.06129008,0.05870896246,0.05010455091,0.1119855676,0.03393700829,0.0507141573,0.2350452982,0.2680221371,0.1286974329,1.768303649,0.003029895063,0.004996319609
9991,180.1979078,13.47839439,4401.326501,13850.05774,19.06263177,0.05896807159,0.05205406911,0.1111682922,0.03407517319,0.04848574808,0.2324525207,0.2755955696,0.3298277061,1.772164273,0.003310978392,0.004993270049
9992,246.4732186,12.61258296,4460.022402,13263.28712,19.06147122,0.05937644908,0.04822746502,0.113572181,0.03394190963,0.04770187881,0.2312317728,0.3468673808,0.1152147474,1.76799955,0.00314044422,0.004998464921
9993,180.3443274,7.086761664,4401.456176,12307.10916,19.06076462,0.05821326483,0.04806515491,0.1118159925,0.03372474865,0.05498543267,0.2308379772,0.3530165076,0.3260765051,1.772508552,0.003081442659,0.004995438253
9994,133.8028524,11.47545041,4360.237301,12463.28586,19.0625905,0.05907720613,0.04927104788,0.1116280105,0.0337602185,0.05132970725,0.2314510039,0.3701499107,0.272960744,1.765874903,0.003100528296,0.004997566456
9995,259.4593399,11.44212537,4471.523398,13876.35435,19.06104564,0.05793026365,0.04926822362,0.1129633378,0.03408114551,0.05250179651,0.2340562062,0.2838438546,0.1638472364,1.764651048,0.003203270389,0.004995741698
9996,78.68342536,3.12688862,4311.421469,12984.47664,19.0615734,0.05867873567,0.04996398608,0.1117844879,0.03387858799,0.04781997599,0.2333538933,0.3522589597,0.2507385791,1.766298944,0.00318565368,0.004997449337
9997,229.985894,0.3181128992,4445.420609,12970.33408,19.06143006,0.05926267323,0.04972297237,0.1133972824,0.03387537603,0.05340140877,0.2304902063,0.2860222876,0.145439934,1.772508165,0.003122269686,0.004995804771
9998,268.2119744,0.5834319102,4479.275059,13067.70663,19.06175852,0.05932111721,0.05163809883,0.1114923626,0.03389749065,0.04743574353,0.2317446519,0.3743173383,0.3702797637,1.771543959,0.003188212643,0.00499522933
9999,170.0562065,1.788117146,4392.34463,13795.28433,19.06075945,0.05871949576,0.04928838023,0.1127919579,0.03406273341,0.05481642656,0.2332856736,0.3836999862,0.1133574228,1.770417968,0.003334669654,0.004993781891
10000,171.251729,14.00227739,4393.40343,12965.68758,19.0611597,0.0587271616,0.04906519471,0.1116028751,0.03387432074,0.04892729338,0.233418818,0.3422153847,0.2853017451,1.770304717,0.003164692879,0.004996186468
10001,100.3486583,1.821834293,4330.609012,12145.95425,19.0621284,0.05910526879,0.0512580841,0.1116376442,0.03368814819,0.05485347931,0.2320183829,0.2813649637,0.3217273725,1.763187993,0.003021113697,0.004993930998
10002,281.8994369,5.398565636,4491.397189,13529.26683,19.06212508,0.05936374765,0.05140573673,0.1124530311,0.03400231723,0.04991420143,0.2321775488,0.3823400838,0.0908471854,1.766920763,0.003196769348,0.004994072628
10003,262.6788094,12.13868749,4474.374681,12965.55628,19.06175663,0.05906565405,0.04850780963,0.1137340696,0.03387429092,0.05209569366,0.233765035,0.3104564011,0.1331002827,1.772262322,0.003026609888,0.004997743161
10004,175.5805839,6.143023364,4397.237226,12337.27994,19.06074798,0.05924314954,0.04788208268,0.1128383994,0.03373160085,0.05195284449,0.2338481541,0.2988749417,0.2616442608,1.77144848,0.003250130674,0.004994783025
10005,157.2559351,8.519707779,4381.00823,12587.22052,19.0621754,0.05822509137,0.04979499291,0.1111064003,0.03378836574,0.04877020886,0.2338085204,0.3718392162,0.1235236133,1.768404015,0.003279002963,0.004995899912
10006,94.22840531,4.379855408,4325.188686,12548.9091,19.06090283,0.05927653322,0.05168061662,0.113440467,0.0337796647,0.05257814178,0.2322589953,0.3765296701,0.2367164893,1.768975827,0.003072861857,0.004993317629
10007,273.7272918,9.621477596,4484.159631,12584.26434,19.0611604,0.05886550305,0.04915198277,0.1132949209,0.03378769435,0.05468125895,0.2317749192,0.2804092164,0.3978479929,1.764251696,0.003279422002,0.00499458643
10008,67.04116087,7.817520191,4301.110643,13881.51953,19.06180948,0.05918221955,0.05212073554,0.1124132846,0.03408231859,0.05339810044,0.2315838035,0.2908508673,0.1983201874,1.765896688,0.003326241678,0.004995767042
10009,107.6679971,12.15788697,4337.091293,12817.09034,19.06198706,0.05882038286,0.04847887872,0.111892796,0.03384057229,0.05164494477,0.2335148085,0.3889774692,0.2689109009,1.76426641,0.003156416052,0.004997016522
10010,138.6026091,1.844850579,4364.488145,12834.50593,19.06160048,0.05878549166,0.0487066295,0.1120386626,0.03384452761,0.04865072871,0.2340324758,0.3523961293,0.2024772167,1.768400333,0.003149015037,0.004994479878
10011,77.06387492,16.2531367,4309.987135,12931.28074,19.06182658,0.05836065402,0.05185781951,0.11228059,0.03386650648,0.05469761616,0.2343465742,0.2725025439,0.3848738856,1.761306301,0.00301761165,0.004997845146
10012,98.26408377,6.958244137,4328.762835,12625.36908,19.06259091,0.05876368441,0.05006110112,0.111941145,0.0337970298,0.05263743483,0.23456233,0.3424394484,0.3732402385,1.764611898,0.003270096511,0.004995066248
10013,229.6741511,13.20812474,4445.144518,13721.87466,19.06085378,0.05775826117,0.04835134095,0.1125709792,0.03404606108,0.05033774102,0.231588795,0.2549418596,0.3510299871,1.765893973,0.003328361846,5.00E-03
10014,174.153832,7.213162947,4395.973641,13111.6664,19.06107132,0.05785445966,0.04940760038,0.1132806043,0.03390747451,0.05409138753,0.2322202222,0.3803920985,0.08208115417,1.764080693,0.003197800144,0.004997624421
10015,141.749201,13.46835364,4367.274885,13105.40336,19.06231364,0.05834089114,0.04898883162,0.1130342846,0.03390605209,0.05278260709,0.2304486326,0.3305442757,0.1473190044,1.761878694,0.003315806579,0.004995496466
10016,118.9879213,8.100021175,4347.116642,12160.35205,19.0620211,0.05797085587,0.0513387832,0.1118022208,0.03369141813,0.04785893406,0.2330431097,0.3194290867,0.2794098733,1.768941798,0.003129607272,0.004997856113
10017,167.0946649,8.993927177,4389.721778,12705.44893,19.0609953,0.05893332255,0.05029813193,0.1123639938,0.03381521702,0.04761325771,0.2327526046,0.2594893669,0.2809524677,1.764863621,0.003125540882,0.004999913789
10018,107.4573625,0.2969612922,4336.904747,12667.35037,19.06200097,0.0579742311,0.04964675837,0.1136143877,0.03380656432,0.05200336103,0.2331286746,0.2978165902,0.1681700537,1.765080759,0.003034724965,0.004998638274
